sentences,ner_tags
"Moreover , two factors are taken into consideration in the dictionary learning process .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
"First , beyond the aging dictionaries , each subject may have extra personalized facial characteristics , e.g. mole , which are invariant in the aging process .","['O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O']"
"Second , it is challenging or even impossible to collect faces of all age groups for a particular subject , yet much easier and more practical to get face pairs from neighboring age groups .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Thus a personality-aware coupled reconstruction loss is utilized to learn the dictionaries based on face pairs from neighboring age groups .,"['O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Extensive experiments well demonstrate the advantages of our proposed solution over other state-of-the-arts in term of personalized aging progression , as well as the performance gain for cross-age face verification by synthesizing aging faces .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
We propose a draft scheme of the model formalizing the structure of communicative context in dialogue interaction .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Material', 'E-Material', 'O']"
The relationships between the interacting partners are considered as system of three automata representing the partners of the dialogue and environment .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Visitors who browse the web from wireless PDAs , cell phones , and pagers are frequently stymied by web interfaces optimized for desktop PCs .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"Simply replacing graphics with text and reformatting tables does not solve the problem , because deep link structures can still require minutes to traverse .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this paper we develop an algorithm , MINPATH , that automatically improves wireless web navigation by suggesting useful shortcut links in real time .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"MINPATH finds shortcuts by using a learned model of web visitor behavior to estimate the savings of shortcut links , and suggests only the few best links .","['B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We explore a variety of predictive models , including Na ¨ ıve Bayes mixture models and mixtures of Markov models , and report empirical evidence that MINPATH finds useful shortcuts that save substantial navigational effort .","['O', 'O', 'O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This paper describes a particular approach to parsing that utilizes recent advances in unification-based parsing and in classification-based knowledge representation .,"['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Task', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
"As unification-based grammatical frameworks are extended to handle richer descriptions of linguistic information , they begin to share many of the properties that have been developed in KL-ONE-like knowledge representation systems .","['O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
This commonality suggests that some of the classification-based representation techniques can be applied to unification-based linguistic descriptions .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"This merging supports the integration of semantic and syntactic information into the same system , simultaneously subject to the same types of processes , in an efficient manner .","['O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The result is expected to be more efficient parsing due to the increased organization of knowledge .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The use of a KL-ONE style representation for parsing and semantic interpretation was first explored in the PSI-KLONE system -LSB- 2 -RSB- , in which parsing is characterized as an inference process called incremental description refinement .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-Task', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
"In this paper we discuss a proposed user knowledge modeling architecture for the ICICLE system , a language tutoring application for deaf learners of written English .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Material', 'E-Material', 'O']"
The model will represent the language proficiency of the user and is designed to be referenced during both writing analysis and feedback production .,"['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'B-Task', 'E-Task', 'O']"
"We motivate our model design by citing relevant research on second language and cognitive skill acquisition , and briefly discuss preliminary empirical evidence supporting the design .","['O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O']"
We conclude by showing how our design can provide a rich and robust information base to a language assessment / correction application by modeling user proficiency at a high level of granularity and specificity .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'B-Metric', 'O']"
"Constraint propagation is one of the key techniques in constraint programming , and a large body of work has built up around it .","['B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Special-purpose constraint propagation algorithms frequently make implicit use of short supports -- by examining a subset of the variables , they can infer support -LRB- a justification that a variable-value pair still forms part of a solution to the constraint -RRB- for all other variables and values and save substantial work .","['B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Recently short supports have been used in general purpose prop-agators , and -LRB- when the constraint is amenable to short supports -RRB- speed ups of more than three orders of magnitude have been demonstrated .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this paper we present SHORTSTR2 , a development of the Simple Tabular Reduction algorithm STR2 + .","['O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"We show that SHORTSTR2 is complementary to the existing algorithms SHORTGAC and HAGGISGAC that exploit short supports , while being much simpler .","['O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"When a constraint is amenable to short supports , the short support set can be exponentially smaller than the full-length support set .","['O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Therefore SHORTSTR2 can efficiently propagate many constraints that STR2 + can not even load into memory .,"['O', 'B-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We also show that SHORTSTR2 can be combined with a simple algorithm to identify short supports from full-length supports , to provide a superior drop-in replacement for STR2 + .","['O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Method', 'E-Method', 'O']"
We propose a detection method for orthographic variants caused by transliteration in a large corpus .,"['O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Task', 'O', 'O', 'O', 'O', 'O']"
The method employs two similarities .,"['O', 'B-Generic', 'O', 'O', 'B-Generic', 'O']"
One is string similarity based on edit distance .,"['O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O']"
The other is contextual similarity by a vector space model .,"['O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
Experimental results show that the method performed a 0.889 F-measure in an open test .,"['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O']"
Uncertainty handling plays an important role during shape tracking .,"['B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O']"
We have recently shown that the fusion of measurement information with system dynamics and shape priors greatly improves the tracking performance for very noisy images such as ultrasound sequences -LSB- 22 -RSB- .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Task', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O']"
"Nevertheless , this approach required user initialization of the tracking process .","['O', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O']"
This paper solves the automatic initial-ization problem by performing boosted shape detection as a generic measurement process and integrating it in our tracking framework .,"['O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"We show how to propagate the local detection uncertainties of multiple shape candidates during shape alignment , fusion with the predicted shape prior , and fusion with subspace constraints .","['O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"As a result , we treat all sources of information in a unified way and derive the posterior shape model as the shape with the maximum likelihood .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Our framework is applied for the automatic tracking of endocardium in ultrasound sequences of the human heart .,"['O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'B-OtherScientificTerm', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O']"
Reliable detection and robust tracking results are achieved when compared to existing approaches and inter-expert variations .,"['O', 'B-Task', 'O', 'O', 'B-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"We present a syntax-based constraint for word alignment , known as the cohesion constraint .","['O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
It requires disjoint English phrases to be mapped to non-overlapping intervals in the French sentence .,"['B-Generic', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O']"
We evaluate the utility of this constraint in two different algorithms .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Generic', 'O']"
The results show that it can provide a significant improvement in alignment quality .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'E-Metric', 'O']"
This paper considers the problem of automatic assessment of local coherence .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
We present a novel entity-based representation of discourse which is inspired by Centering Theory and can be computed automatically from raw text .,"['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O']"
We view coherence assessment as a ranking learning problem and show that the proposed discourse representation supports the effective learning of a ranking function .,"['O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Our experiments demonstrate that the induced model achieves significantly higher accuracy than a state-of-the-art coherence model .,"['O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
This paper introduces a robust interactive method for speech understanding .,"['O', 'O', 'O', 'O', 'B-Generic', 'I-Generic', 'E-Generic', 'O', 'B-Task', 'E-Task', 'O']"
The generalized LR parsing is enhanced in this approach .,"['O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Generic', 'O']"
Parsing proceeds from left to right correcting minor errors .,"['B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"When a very noisy portion is detected , the parser skips that portion using a fake non-terminal symbol .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
The unidentified portion is resolved by re-utterance of that portion which is parsed very efficiently by using the parse record of the first utterance .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The user does not have to speak the whole sentence again .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
